18,18,18,18,18,30,18,18,18,18,18,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
160,161,162,163,30,30,30,164,165,166,167,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
192,193,194,195,30,30,30,196,197,198,199,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
224,225,226,227,30,30,30,228,229,230,231,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
288,289,290,291,30,30,30,292,293,294,295,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
320,321,322,323,30,30,30,324,325,326,327,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
352,353,354,355,30,30,30,356,357,358,359,30,30,30,30,30,30,1173,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
12,12,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
12,12,30,30,30,30,30,30,30,30,30,30,30,466,467,30,466,467,30,466,467,30,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30
12,12,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
12,12,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
